address;addres limpiado 1;category;id;Columna4;lat;lng;location;name;originalId;polarity;subCategory;details;reviews;Columna1;Columna2;Columna3
Carrer Rosselló 161;Carrer Rosselló 161;poi;131806;131806;41.390.300.122.394;21.532.344.818.115;Barcelona;CAP EIXAMPLE;4bd7285809ecb713c541467c;0;Doctor's Office;http://tour-pedia.org/api/getPlaceDetails?id=131806;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=131806;;;
Balmes 243;Balmes 243;poi;131822;131822;4.139.965;21.498.598.625;Barcelona;Sanitas - Centre Medic Robressa;4bd7d95f0b779c74090b06a0;0;Hospital;http://tour-pedia.org/api/getPlaceDetails?id=131822;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=131822;;;
Carrer Montnegre;Carrer Montnegre;poi;131823;131823;41.387.564.033.338;21.385.675.052.875;Barcelona;CAP Montnegre;4bd7e08d5cf276b0862d9c00;0;Doctor's Office;http://tour-pedia.org/api/getPlaceDetails?id=131823;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=131823;;;
;0;poi;131828;131828;41.380.576.179.447;21.308.755.874.634;Barcelona;Instituts Odontologics;4bd7f9b5e914a593804052fa;0;Dentist's Office;http://tour-pedia.org/api/getPlaceDetails?id=131828;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=131828;;;
Via Laietana 14 3a planta;Via Laietana 14 3a planta;poi;131831;131831;41.383.144.150.053;21.799.600.124.359;Barcelona;DGAC  -  @gencat;4bd80f89e914a593785952fa;0;Government Building;http://tour-pedia.org/api/getPlaceDetails?id=131831;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=131831;;;
Pau vila 1;Pau vila 1;poi;131861;131861;41.381.004.874.967;21.860.588.753.331;Barcelona;Palau De Mar;4bd95aaee914a593c73e56fa;0;Government Building;http://tour-pedia.org/api/getPlaceDetails?id=131861;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=131861;;;
Muntaner;Muntaner;poi;131999;131999;41.396.990.481.895;21.461.683.175.797;Barcelona;Institut Oftalmologic Barraquer;4bdeea4d0ee3a5936b4c32b0;0;Doctor's Office;http://tour-pedia.org/api/getPlaceDetails?id=131999;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=131999;;;
World Trade Center;World Trade Center; Edificio Norte 6 Pl;poi;World Trade Center;132072;41.371.881.356.873;21.819.877.624.512;Barcelona;eDreams;4be3f16f1dd22d7f7fc097bd;0;General Travel;http://tour-pedia.org/api/getPlaceDetails?id=132072;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=132072;;
;0;poi;132156;132156;41.404.634.501.767;21.902.735.819.389;Barcelona;Urbanisme I Infraestructures;4be7c3ff9a54a59300310911;0;City Hall;http://tour-pedia.org/api/getPlaceDetails?id=132156;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=132156;;;
;0;poi;132159;132159;41.361.132.764.029;21.804.286.807.962;Barcelona;MSC Splendida Barcellona;4be7d4ce88ed2d7f7a21cb1d;0;Boat or Ferry;http://tour-pedia.org/api/getPlaceDetails?id=132159;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=132159;;;
Consell de cent 115;Consell de cent 115;poi;132163;132163;41.381.042;2.152.253;Barcelona;Toni Bové Centre de Fisioteràpia;4be810aaee96c9281a99fdbf;0;Medical Center;http://tour-pedia.org/api/getPlaceDetails?id=132163;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=132163;;;
;0;poi;132205;132205;41.379.585.345.628;21.403.273.265.624;Barcelona;AVE BCN-MAD;4beb7d96a9900f47faf31740;0;Train;http://tour-pedia.org/api/getPlaceDetails?id=132205;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=132205;;;
Plaça dels Països Catalans;Plaça dels Països Catalans;poi;132209;132209;41.379.051.845.836;21.393.970.582.218;Barcelona;AVE Barcelona - Madrid;4bebca1d61aca593a1688500;0;Train;http://tour-pedia.org/api/getPlaceDetails?id=132209;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=132209;;;
Albareda 2-4;Albareda 2-4;poi;132211;132211;41.373.727.778.032;21.746.120.322.438;Barcelona;Servei Territ. Treball Barcelona;4bebd30bb3352d7fe0dd56d2;0;Government Building;http://tour-pedia.org/api/getPlaceDetails?id=132211;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=132211;;;
132213;Verdaguer;Verdaguer;Spain;132213;poi;Barcelona;41.400.091;2.168.676;http://tour-pedia.org/api/getPlaceDetails?id=132213;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=132213;;;;;;
;0;poi;132219;132219;41.399.646.141.177;22.025.599.236.912;Barcelona;Clínica Mèdica d'especialitats;4bec1ec662c0c92823eae2d4;0;Medical Center;http://tour-pedia.org/api/getPlaceDetails?id=132219;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=132219;;;
Meridiana;Meridiana;38;poi;Meridiana;132228;41.395.744.085.312;21.869.820.356.369;Barcelona;Gencat - Serveis Territorials d'Agricultura;4bece379e3562d7fe95efef8;0;Government Building;http://tour-pedia.org/api/getPlaceDetails?id=132228;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=132228;;
;0;poi;132269;132269;41.381.721.257.524;21.405.958.612.142;Barcelona;CAP Numancia;4bee505fe8c3c928ab969892;0;Doctor's Office;http://tour-pedia.org/api/getPlaceDetails?id=132269;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=132269;;;
gargliano;gargliano;poi;132352;132352;4.144.619.235;2.172.996;Barcelona;CAP Roquetas;4bf1027bb315c9b6788d93ff;0;Emergency Room;http://tour-pedia.org/api/getPlaceDetails?id=132352;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=132352;;;
Garigliano;Garigliano;25;poi;Garigliano;132353;41.447.987.585.339;21.756.150.145.649;Barcelona;Cap Roquetas;4bf104666f8aa5938370c23c;0;Doctor's Office;http://tour-pedia.org/api/getPlaceDetails?id=132353;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=132353;;
Avinguda Diagonal;Avinguda Diagonal;648;poi;Avinguda Diagonal;132358;41.390.221.429.775;21.340.364.028.464;Barcelona;Fiatc;4bf1445024f19c74915bf983;0;Office;http://tour-pedia.org/api/getPlaceDetails?id=132358;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=132358;;
Carrer Llull 321-329;Carrer Llull 321-329;poi;132387;132387;41.407.156.842.785;22.095.231.893.768;Barcelona;CINC Barcelona;4bf2cc77cad2c92802139a99;0;Convention Center;http://tour-pedia.org/api/getPlaceDetails?id=132387;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=132387;;;
Angli 31;Angli 31;poi;132427;132427;41.400.187;2.125.694;Barcelona;Institut Universitari Dexeus;4bf5692c94af2d7fe7ad3b72;0;Medical Center;http://tour-pedia.org/api/getPlaceDetails?id=132427;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=132427;;;
Xafarines;Xafarines;2;poi;Xafarines;132433;41.446.713.820.455;21.723.566.033.806;Barcelona;CAP Xafarines;4bf57b7c706e20a19a88aa98;0;Medical Center;http://tour-pedia.org/api/getPlaceDetails?id=132433;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=132433;;
garcilaso;garcilaso;poi;132435;132435;41.422.963.442.527;2.186.361.284.207;Barcelona;Centre Civic Garcilaso;4bf587ef493c2d7fccce4785;0;Government Building;http://tour-pedia.org/api/getPlaceDetails?id=132435;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=132435;;;
Pare Marià Claret;Pare Marià Claret;poi;132443;132443;41.415.792.538.518;21.807.742.479.155;Barcelona;CAP Maragall - ICS;4bf644c4bfeac928d4129436;0;Doctor's Office;http://tour-pedia.org/api/getPlaceDetails?id=132443;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=132443;;;
C/Corral s/n;C/Corral s/n;poi;132452;132452;41.368.531.929.961;21.390.295.028.687;Barcelona;CAP Magoria;4bf687309abec9b6ffeb25e8;0;Doctor's Office;http://tour-pedia.org/api/getPlaceDetails?id=132452;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=132452;;;
dr Carulla;dr Carulla;poi;132457;132457;41.400.092.216.599;21.296.831.395.096;Barcelona;biblioteca clará;4bf69dd494b2a593edbfadee;0;Library;http://tour-pedia.org/api/getPlaceDetails?id=132457;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=132457;;;
Camèlies;Camèlies; 76-80;poi;Camèlies;132489;41.414.160.255.284;21.652.791.295.935;Barcelona;Biblioteca Guinardó - Mercè Rodoreda;4bf7ab0fb182c9b6a21a765a;0;Library;http://tour-pedia.org/api/getPlaceDetails?id=132489;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=132489;;
Carrer Còrsega 643;Carrer Còrsega 643;poi;132601;132601;414.098.951;2.177.003;Barcelona;CAP Sagrada Familia;4bfbde0dd931c9283f56838b;0;Hospital;http://tour-pedia.org/api/getPlaceDetails?id=132601;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=132601;;;
Ramon Trias Fargas;Ramon Trias Fargas;poi;132608;132608;41.387.949.766.145;21.937.036.514.282;Barcelona;METRO Ciutadella | Vila Olímpica;4bfbf7db4b9db713ea8cc60b;0;Subway;http://tour-pedia.org/api/getPlaceDetails?id=132608;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=132608;;;
Plaça D'Urquinaona 6;Plaça D'Urquinaona 6; oficina 6A;poi;Plaça D'Urquinaona 6;132620;41.389.541;2.173.266;Barcelona;Consulado General de la Republica Bolivariana de Venezuela;4bfcceff4cf820a10396ebf4;0;Government Building;http://tour-pedia.org/api/getPlaceDetails?id=132620;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=132620;;
Gran Vía de Carlos III 125;Gran Vía de Carlos III 125;poi;132629;132629;41.390.317;2.128.108;Barcelona;Ishtar;4bfd3b364cf820a1041decf4;0;Doctor's Office;http://tour-pedia.org/api/getPlaceDetails?id=132629;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=132629;;;
Carrer de Viladomat;Carrer de Viladomat; 20-42;poi;Carrer de Viladomat;132634;41.376.679.754.536;21.611.094.474.792;Barcelona;CRIL Centre De Rehabilitacio I Logopedia;4bfd52598992a5938cedabb0;0;Doctor's Office;http://tour-pedia.org/api/getPlaceDetails?id=132634;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=132634;;
Pl. Valentí Almirall;Pl. Valentí Almirall;poi;132643;132643;41.408.929.824.829;2.191.943;Barcelona;Seu De Districte Sant Marti;4bfe49968992a5934545adb0;0;City Hall;http://tour-pedia.org/api/getPlaceDetails?id=132643;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=132643;;;
132652;Urquinaona;Urquinaona;Spain;132652;poi;Barcelona;41.389.555;217.423;http://tour-pedia.org/api/getPlaceDetails?id=132652;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=132652;;;;;;
Av. Vilanova;Av. Vilanova; 12-16;poi;Av. Vilanova;132654;41.391.792.848.072;21.809.086.358.445;Barcelona;METRO Arc de Triomf;4bfeb2c5e584c928cf166d25;0;Subway;http://tour-pedia.org/api/getPlaceDetails?id=132654;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=132654;;
Gran via de les corts catalans 837;Gran via de les corts catalans 837;poi;132682;132682;414.051.912.456;21.878.973.606.138;Barcelona;Centre Civic La Farinera del Clot;4c001733f61ea593d14deb13;0;Convention Center;http://tour-pedia.org/api/getPlaceDetails?id=132682;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=132682;;;
;0;poi;132793;132793;41.387.996.746.729;21.173.208.326.487;Barcelona;Palacio Real Palau Reial Pedralbes;4c06831dd3842d7fc1b7bf41;0;Monument / Landmark;http://tour-pedia.org/api/getPlaceDetails?id=132793;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=132793;;;
Gran Via de les Corts Catalanes;Gran Via de les Corts Catalanes;635;poi;Gran Via de les Corts Catalanes;132818;413.918.978;217.145.965;Barcelona;Departament d'Economia i Coneixement. Generalitat de Catalunya;4c07c1a4708c2d7f6f6bca63;0;Capitol Building;http://tour-pedia.org/api/getPlaceDetails?id=132818;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=132818;;
;0;poi;132857;132857;41.399.286.520.144;21.213.469.562.203;Barcelona;Ayuntamiento Sarria;4c0a34b66071a593c723df32;0;City Hall;http://tour-pedia.org/api/getPlaceDetails?id=132857;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=132857;;;
;0;poi;132924;132924;41.355.643.878.104;21.365.775.997.466;Barcelona;Gran Via 2 hall 8;4c0cd87dd64c0f4756b9255d;0;Convention Center;http://tour-pedia.org/api/getPlaceDetails?id=132924;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=132924;;;
Paseo Valldaura;Paseo Valldaura; 137-145;poi;Paseo Valldaura;132928;41.439.359.135.254;2.166.109.175.679;Barcelona;CAP Guineueta;4c0d2003b1b676b02b16e086;0;Medical Center;http://tour-pedia.org/api/getPlaceDetails?id=132928;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=132928;;
sagrera 169;sagrera 169;poi;132984;132984;41.426.349;21.910.536.289.215;Barcelona;TMB parada 0409 -26-34-35-36-40-126-B20-N9;4c11d4d5416620a1c1d8d9e4;0;Bus Line;http://tour-pedia.org/api/getPlaceDetails?id=132984;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=132984;;;
Calle del Marqués de Setmenat;Calle del Marqués de Setmenat; 54-58;poi;Calle del Marqués de Setmenat;133060;41.385.733.691.464;2.138.198.287.234;Barcelona;lastminute.com España;4c155199583c9c7467c13fa4;0;General Travel;http://tour-pedia.org/api/getPlaceDetails?id=133060;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=133060;;
Plaza Letamendi;Plaza Letamendi;poi;133061;133061;41.389.031.930.924;21.600.497.116.681;Barcelona;Agencia Tributaria;4c15cd2082a3c9b6d665fff8;0;Government Building;http://tour-pedia.org/api/getPlaceDetails?id=133061;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=133061;;;
Madrazo 8;Madrazo 8;poi;133064;133064;41.401.535.110.854;21.503.649.006.251;Barcelona;Fremap Madrazo;4c15f51777cea593d6e9d260;0;Medical Center;http://tour-pedia.org/api/getPlaceDetails?id=133064;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=133064;;;
Rambla Catalunya 68;Rambla Catalunya 68; Àtic A;poi;Rambla Catalunya 68;133065;4.139.162.014.823;21.629.762.649.536;Barcelona;Fav24;4c160fceb7b9c92838c5ad37;0;Meeting Room;http://tour-pedia.org/api/getPlaceDetails?id=133065;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=133065;;
Pamplona 113;Pamplona 113;poi;133067;133067;41.397.901.027.579;21.894.142.874.443;Barcelona;Institut Catala Energia;4c161a24b7b9c928aed5ad37;0;Government Building;http://tour-pedia.org/api/getPlaceDetails?id=133067;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=133067;;;
;0;poi;133070;133070;41.436.655;2.171.903;Barcelona;Oficina De L'habitatge;4c164a0e82a3c9b6a60a00f9;0;Government Building;http://tour-pedia.org/api/getPlaceDetails?id=133070;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=133070;;;
C. del Regomir;C. del Regomir;3;poi;C. del Regomir;133099;41.381.708.699.423;21.790.752.351.058;Barcelona;Centre Cívic Pati Llimona;4c1a54548b3aa593846b955f;0;Event Space;http://tour-pedia.org/api/getPlaceDetails?id=133099;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=133099;;
133100;Besòs Mar;Besòs Mar;Spain;133100;poi;Barcelona;41.415.032;2.216.376;http://tour-pedia.org/api/getPlaceDetails?id=133100;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=133100;;;;;;
Isaac Newton;Isaac Newton;poi;133116;133116;41.405.437;2.119.307;Barcelona;Parada 1539 TMB Cosmocaixa;4c1b980eb4e62d7fa998d993;0;Bus Station;http://tour-pedia.org/api/getPlaceDetails?id=133116;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=133116;;;
;0;poi;133165;133165;41.426.653;21.369.171.888.889;Barcelona;Centre Cívic Casa Groga;4c1e73a08b3aa593f01b9c5f;0;City Hall;http://tour-pedia.org/api/getPlaceDetails?id=133165;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=133165;;;
ronda de dalt;ronda de dalt;poi;133169;133169;41.446.817.379.137;21.871.581.173.075;Barcelona;Sortida Trinitat;4c1f18a1fcf8c9b60835ae0b;0;Road;http://tour-pedia.org/api/getPlaceDetails?id=133169;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=133169;;;
carrer de mollerussa;carrer de mollerussa;poi;133200;133200;41.438.712.836.991;22.064.880.339.015;Barcelona;CAP Bon Pastor;4c21d75613c00f47358186de;0;Medical Center;http://tour-pedia.org/api/getPlaceDetails?id=133200;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=133200;;;
;0;poi;133301;133301;41.446.788.075.167;21.832.172.910.849;Barcelona;CAP Chafarinas;4c28788ece3fc92898286d88;0;Medical Center;http://tour-pedia.org/api/getPlaceDetails?id=133301;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=133301;;;
las torres;las torres;poi;133302;133302;41.449.630.845.697;21.860.300.745.938;Barcelona;Farmacia;4c28809eed0ac9b6014160aa;0;Medical Center;http://tour-pedia.org/api/getPlaceDetails?id=133302;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=133302;;;
Avinguda Diagonal 220;Avinguda Diagonal 220;poi;133351;133351;41.404.866.356.897;21.910.704.842.105;Barcelona;Institut Municipal Informática de Barcelona;4c2c4f2372169521524d7f8f;0;Government Building;http://tour-pedia.org/api/getPlaceDetails?id=133351;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=133351;;;
Av del Portal de l'Àngel;Av del Portal de l'Àngel;poi;133382;133382;41.385.713.340.496;21.737.434.388.136;Barcelona;Portal de l'Àngel;4c2dd5d64e132d7f5f019ddf;0;Road;http://tour-pedia.org/api/getPlaceDetails?id=133382;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=133382;;;
;0;poi;133394;133394;41.415.895;2.131.943;Barcelona;Parking Tramvia Blau;4c2e2b183a4d0f47fb19e586;0;Light Rail;http://tour-pedia.org/api/getPlaceDetails?id=133394;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=133394;;;
Avinguda Tividabo 13;Avinguda Tividabo 13;poi;133496;133496;4.141.080.578.967;21.363.258.361.816;Barcelona;Centre Diagnostic Manchon;4c3339c4a0ced13a5b3d166e;0;Doctor's Office;http://tour-pedia.org/api/getPlaceDetails?id=133496;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=133496;;;
Ronda del Litoral;Ronda del Litoral;poi;133503;133503;41.449.385.247.115;21.987.676.620.483;Barcelona;Nus de la Trinitat;4c33714ba0ced13a2aa2166e;0;Road;http://tour-pedia.org/api/getPlaceDetails?id=133503;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=133503;;;
133524;Centre De Convencions Internacional De Barcelona CCIB;Centre De Convencions Internacional De Barcelona CCIB;Diagonal 1;133524;poi;Barcelona;41.409.265.553.611;22.197.683.456.998;http://tour-pedia.org/api/getPlaceDetails?id=133524;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=133524;;;;;;
Avda de Josep Tarradellas 34;Avda de Josep Tarradellas 34;poi;133531;133531;41.383.201.187.786;21.424.516.713.617;Barcelona;Fremap;4c3575b2452620a13dd9260f;0;Medical Center;http://tour-pedia.org/api/getPlaceDetails?id=133531;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=133531;;;
;0;poi;133669;133669;41.405.957.596.795;22.023.486.413.907;Barcelona;CAP Lope de Vega;4c3c91cc7f49c9b6390b6ce3;0;Medical Center;http://tour-pedia.org/api/getPlaceDetails?id=133669;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=133669;;;
;0;poi;133694;133694;41.377.233.128.703;21.746.888.147.896;Barcelona;Unitat Medicina Tropical Drassanes;4c3dcbf9980320a12a778ce4;0;Doctor's Office;http://tour-pedia.org/api/getPlaceDetails?id=133694;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=133694;;;
Pedraforca 2-6;Pedraforca 2-6;poi;133701;133701;41.455.707.036.933;21.887.173.261.992;Barcelona;Centre Cruïlla;4c3ec0446faac9b611ab0e76;0;Road;http://tour-pedia.org/api/getPlaceDetails?id=133701;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=133701;;;
Mare de Deu de la Salut;Mare de Deu de la Salut;49;poi;Mare de Deu de la Salut;133704;41.411.287.953.719;21.564.278.565.855;Barcelona;Mutuam Guell;4c3ef3efca012d7fbd2030be;0;Hospital;http://tour-pedia.org/api/getPlaceDetails?id=133704;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=133704;;
;0;poi;133784;133784;41.354.627.405.863;21.598.818.046.531;Barcelona;Grand Holiday;4c42f24dcc410f472a7dad61;0;Boat or Ferry;http://tour-pedia.org/api/getPlaceDetails?id=133784;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=133784;;;
Carrer de Neopàtria;Carrer de Neopàtria; 86-88;poi;Carrer de Neopàtria;133802;41.428.483.128.548;21.897.608.041.763;Barcelona;Dental Neopatria;4c44246df799e21e715eada2;0;Dentist's Office;http://tour-pedia.org/api/getPlaceDetails?id=133802;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=133802;;
Carrer número 62;Carrer número 62;poi;133851;133851;41.346.884.107.358;21.431.374.293.985;Barcelona;ÀMB;4c47ef9c19fde21e5ef60976;0;Government Building;http://tour-pedia.org/api/getPlaceDetails?id=133851;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=133851;;;
